,ID,Reference,SearchKeyword,PageTitle
1462,1127,"紳士（英語: gentleman）とは、社会的に高い地位にある男性、また礼儀やマナーを心得ている者を指す。明代、清代における在郷名士「郷紳」と科挙合格を目指す「士人」を合わせた言葉。転じて地方官吏、退官後地方で隠棲する人、地方有力者などを指す。
過去には、イギリスにおける歴史的社会階層であるジェントリに属する者、すなわちジェントルマン (gentleman) の訳語として使われた。しかし、現在では学術用語、あるいはジェントリー身分の男性の呼称として用いられることはなく、男性一般の丁寧な呼び方として使用される。",紳士,紳士
1463,1128,"日本では、ホテル内にあるバーや静かにお酒を楽しめるタイプの格式のある伝統的なバーのことを特に「オーセンティックバー」といい、グラス1杯ずつ提供するカウンターバーを、和製英語で「ショットバー」と称する。カクテル以外の酒類に特化した、ワインを提供する「ワインバー」、ビールを提供する「ビアバー」、焼酎の「焼酎バー」などもある。
その他、ビリヤード台を備える「プールバー」、ダーツを備える「ダーツバー」、スクリーンゴルフを備える「ゴルフバー」、などは遊興を楽しむ酒場としても利用される。スポーツ観戦用に大画面テレビなどを備える「スポーツバー」や「鉄道バー」、「ラジコンバー」[注釈 1]、新宿ゴールデン街などで作家や出版社の編集者らが集う「文壇バー」、などのほか接客のあるバーでは「トリスバー」、「メイドバー」、「ガールズバー」、「ボーイズバー」、「シングルスバー」などがある。",ボーイズバー,バー (酒場)
1464,1130,"チャリT企画（ちゃりてぃーきかく）は東京を中心に活動している日本の劇団。主宰は作・演出を担当する楢原拓（ペンネームは ""chari-T"" ）。1998年、早稲田大学演劇研究会を母体に、楢原拓を中心として結成。旗揚げ公演は1998年9月「トロツキスト」。",チャリT企画,チャリT企画
1465,1130,吉本 菜穂子（よしもと なほこ、1977年7月8日 - ）は、埼玉県出身の女優。身長163cm、血液型はB型。早稲田大学中退。所属はノックアウト。早稲田大学演劇研究会を経て、1998年に「劇団チャリT企画」旗揚げに参加、2004年退団。,,吉本菜穂子
1466,1131,心霊スポット（しんれいスポット、心霊名所）とは、幽霊や妖怪の出現地、または超常現象が起こるなどとされる場所を指す俗称である。,,心霊スポット
1467,1131,墓地、古戦場、自殺の名所（樹海、岬、橋）、山中のトンネルや峠など、霊が出るという都市伝説的な噂がある場所や、病院や学校の跡といったいわゆる廃墟と呼ばれる建物、旧道・廃道になって雰囲気がある荒れた場所、あるいは過去に忌まわしい事件・事故が起こった場所などが心霊スポットとされるようになることが多い。,,心霊スポット
1468,1132,通常は定数に対する言葉であると解され、値が変化するものであるとみなされる。正確に述べれば、変数には、それが現れる文脈ごとに必ず、その変数の変域あるいは定義域などと呼ばれる、変数が値としてとりうるもの（その変数への代入が許されるもの）の範囲を示す集合が決まっているということである。,,変数
1469,1132,数学、特に解析学において変数（へんすう、英: variable[1]）は、未知あるいは不定の数・対象を表す文字記号のことである。,,変数
1470,1133,"元々269年にローマ皇帝の迫害下で殉教した「聖ウァレンティヌス（テルニのバレンタイン）に由来する記念日」だと、主に西方教会の広がる地域においてかつて伝えられていた。
この日は、キリスト教圏では一般に恋人や家族など大切な人に贈り物をすることが、習わしとなっている。
非キリスト教圏である日本においては伝統的に「女性が男性にチョコレートを贈る日」とされてきた。一方それに対して国内で批判や不満もあり[1]、日本におけるバレンタインデーの様相も変わりつつある[2]。",バレンタインデー,バレンタインデー
1471,1134,二輪車は停車時に乗員が足で支える必要があり、停車中にバランスを崩して転倒し、事故に至る事例もある。走行中の二輪車はジャイロ効果によって自立しているが、速度が低いときはジャイロ効果が小さく不安定なため、ふらつきによる事故が発生する事例がある。比較的軽度のスリップでバランスを崩して転倒しやすく、高い速度で走行していて転倒する場合が多いことから、事故に至った場合は最も危険な転倒である。,,オートバイ
