,ID,Query,difficulty,dataset
632,faq_408,電話番号認証ができない場合、Amebaコインやゲームアイテムへの交換は可能ですか？,easy,val
633,faq_409,Ameba Pickから貼り付けたリンクが遷移できない場合、以下のような質問が考えられます。,easy,val
634,faq_409,リンクが遷移できない理由は何ですか？,easy,val
635,faq_409,広告掲載期間が終了した場合、リンクは遷移できなくなりますか？,easy,val
636,faq_409,アイテムの掲載が終了した場合、リンクは遷移できなくなりますか？,easy,val
637,faq_409,アイテムの在庫がなくなった場合、リンクは遷移できなくなりますか？,easy,val
638,faq_409,解決しない場合、どのようにお問い合わせすればよいですか？,easy,val
639,faq_413,Ameba Pickを利用するためには、どのような情報を登録する必要がありますか？,easy,val
640,faq_413,Ameba Pickの新規登録には、どのような手続きが必要ですか？,easy,val
641,faq_413,Ameba Pickの利用登録には、どのような個人情報が必要ですか？,easy,val
642,faq_415,発生報酬と確定報酬の違いは何ですか？,easy,val
643,faq_417,審査が完了したらどのように通知されますか？,easy,val
644,faq_417,審査が遅れる場合はどのくらいの時間を要することがありますか？,easy,val
645,faq_417,審査が完了しない場合はどうすればいいですか？,easy,val
646,faq_418,登録メールが届かない場合、どのように対処すればよいですか？,hard,val
647,faq_421,報酬の受け取り方法は何ですか？,easy,val
648,faq_422,レポートへのクリックはいつ反映されますか？,easy,val
649,faq_428,Gガイドの商標やライセンスに関するNoticeについて、以下のような質問が考えられます。,hard,val
650,faq_428,Gガイドの商標や登録商標にはどのようなものがありますか？,hard,val
651,faq_428,Gガイドはどの会社のライセンスに基づいて生産されていますか？,hard,val
652,faq_428,Gガイドが提供する放送番組内容や番組スケジュール情報の精度について、米国TiVo Corporationおよびその関連会社は責任を負っていますか？,hard,val
653,faq_428,Gガイドに関連する情報・機器・サービスの提供や使用による損害や損失について、米国TiVo Corporationおよびその関連会社は責任を負っていますか？,hard,val
654,faq_429,報酬はいつ確認できますか？,easy,val
655,faq_430,アイテムの報酬条件はどのようになっていますか？,easy,val
656,faq_430,Ameba Pickで紹介する商品の報酬条件はどこで確認できますか？,easy,val
657,faq_430,Amazonや楽天市場の場合、アイテムによって料率はどのように異なりますか？,easy,val
658,faq_430,商品価格1000円の場合、報酬はいくらになりますか？,easy,val
659,faq_433,発信者情報開示請求とは何ですか？,easy,val
660,faq_433,発信者情報開示請求の手続きはどのように行われますか？,easy,val
661,faq_433,発信者情報開示請求の申立てをするために必要な書類は何ですか？,easy,val
662,faq_433,発信者情報開示請求の審査にはどのような手続きがありますか？,easy,val
663,faq_433,発信者情報開示請求の審査において、書類に不備があった場合はどうなりますか？,easy,val
664,faq_433,発信者情報開示請求の審査結果はどのように通知されますか？,easy,val
665,faq_433,発信者情報開示請求の審査結果に基づいて開示・非開示が決定される要件は何ですか？,easy,val
666,faq_433,発信者情報開示請求が認められた場合、どのように発信者情報が開示されますか？,easy,val
667,faq_433,発信者情報開示請求が認められなかった場合、その旨はどのように通知されますか？,easy,val
668,faq_433,発信者情報開示請求の結果については回答書が発送されるとありますが、回答書の発送までにかかる時間はどのくらいですか？,easy,val
669,faq_435,削除請求をするために必要な手続きは何ですか？,easy,val
670,faq_435,申立てをするために必要な書類は何ですか？,easy,val
671,faq_435,申立てをした後、どのような審査が行われますか？,easy,val
672,faq_435,審査の結果、権利侵害が認められた場合、どのような措置が取られますか？,easy,val
673,faq_435,情報発信者に対して意見照会が行われる場合、どのような手続きが行われますか？,easy,val
674,faq_435,情報発信者が削除に同意しない場合でも、送信防止措置が講じられることがありますか？,easy,val
675,faq_435,送信防止措置の決定はどのように行われますか？,easy,val
676,faq_435,送信防止措置が行われた場合、申立人にはどのように通知されますか？,easy,val
677,faq_435,送信防止措置が行われなかった場合、申立人にはどのように通知されますか？,easy,val
678,faq_436,サイト運営者はなぜ発信者のIPアドレスを保存する必要があるのですか？,easy,val
679,faq_436,情報に係る携帯電話端末等からのインターネット接続サービス利用者識別符号とは何ですか？,easy,val
